"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.836035156E4,1.926961185E-1
1.836181641E4,2.003714685E-1
1.836328125E4,5.531249578E-2
1.836474609E4,1.045395341E-1
1.836621094E4,1.633411665E-1
1.836767578E4,2.361221168E-2
1.836914062E4,1.212742807E-1
1.837060547E4,1.764748725E-1
1.837207031E4,1.522171374E-1
1.837353516E4,8.464713629E-2
1.837500000E4,2.049134902E-1
1.837646484E4,1.520551422E-1
1.837792969E4,8.744559870E-2
1.837939453E4,2.607649995E-1
1.838085938E4,1.035468256E-1
1.838232422E4,1.472312953E-1
1.838378906E4,1.663854540E-1
1.838525391E4,1.159634489E-1
1.838671875E4,7.609155927E-2
1.838818359E4,1.109672442E-1
1.838964844E4,2.583205361E-2
1.839111328E4,9.389555362E-2
1.839257812E4,1.257927994E-1
1.839404297E4,5.124791025E-2
1.839550781E4,9.770340679E-2
1.839697266E4,1.033000427E-1
1.839843750E4,9.712786312E-2
1.839990234E4,1.314185723E-1
1.840136719E4,1.196395715E-1
1.840283203E4,1.660905425E-1
1.840429688E4,2.210598408E-1
1.840576172E4,9.456689078E-2
1.840722656E4,1.476719706E-1
1.840869141E4,1.232360110E-1
1.841015625E4,1.083511897E-1
1.841162109E4,2.351235448E-1
1.841308594E4,1.356007873E-1
1.841455078E4,5.414305614E-2
1.841601562E4,3.291989036E-2
1.841748047E4,4.636027579E-2
1.841894531E4,1.052231830E-1
1.842041016E4,5.226976422E-3
1.842187500E4,1.730687119E-1
1.842333984E4,1.336150043E-1
1.842480469E4,5.059579788E-2
1.842626953E4,1.209213682E-1
1.842773438E4,1.562549412E-1
1.842919922E4,1.473542999E-1
1.843066406E4,1.191727563E-1
1.843212891E4,1.153256869E-1
1.843359375E4,8.774532405E-2
1.843505859E4,1.865429614E-1
1.843652344E4,8.056353548E-2
1.843798828E4,5.347086444E-2
1.843945312E4,1.622431402E-1
1.844091797E4,1.214641686E-1
1.844238281E4,7.091029912E-2
1.844384766E4,1.260312211E-1
1.844531250E4,1.136263565E-1
1.844677734E4,8.659482826E-2
1.844824219E4,7.890984317E-2
1.844970703E4,8.647935410E-2
1.845117188E4,5.698386586E-2
1.845263672E4,8.032203179E-2
1.845410156E4,1.165993843E-1
1.845556641E4,7.843686812E-2
1.845703125E4,7.957416475E-2
1.845849609E4,8.574297689E-2
1.845996094E4,1.287471962E-1
1.846142578E4,1.357674645E-1
1.846289062E4,8.131524186E-2
1.846435547E4,6.624778533E-2
1.846582031E4,6.440180335E-2
1.846728516E4,7.037395474E-2
1.846875000E4,8.563720998E-2
1.847021484E4,8.894165470E-2
1.847167969E4,6.702376963E-2
1.847314453E4,8.658892732E-2
1.847460938E4,9.856456190E-2
1.847607422E4,6.191125975E-2
1.847753906E4,1.532686659E-1
1.847900391E4,9.051535482E-2
1.848046875E4,4.362884518E-2
1.848193359E4,1.016093695E-1
1.848339844E4,1.304688307E-1
1.848486328E4,5.401772818E-2
1.848632812E4,1.182623652E-1
1.848779297E4,8.317278492E-2
1.848925781E4,9.244806326E-2
1.849072266E4,3.943705653E-2
1.849218750E4,6.902744268E-2
1.849365234E4,2.352943001E-2
1.849511719E4,4.658259204E-2
1.849658203E4,7.578624183E-2
1.849804688E4,4.632603391E-2
1.849951172E4,3.553634709E-2
1.850097656E4,8.304211157E-2
1.850244141E4,5.102310965E-2
1.850390625E4,9.284471946E-2
1.850537109E4,7.991923427E-2
1.850683594E4,6.358361992E-2
1.850830078E4,7.198069092E-2
1.850976562E4,1.469928335E-1
1.851123047E4,6.326423249E-2
1.851269531E4,9.491320896E-2
1.851416016E4,1.281634102E-1
1.851562500E4,9.200902262E-2
1.851708984E4,9.563944113E-2
1.851855469E4,8.023580949E-2
1.852001953E4,5.949808991E-2
1.852148438E4,9.860537261E-2
1.852294922E4,9.466225249E-2
1.852441406E4,1.817067297E-2
1.852587891E4,3.470317751E-2
1.852734375E4,7.729892100E-2
1.852880859E4,8.962669456E-2
1.853027344E4,5.938408248E-2
1.853173828E4,6.971769940E-2
1.853320312E4,1.339991813E-1
1.853466797E4,6.517782289E-2
1.853613281E4,3.925392852E-2
1.853759766E4,1.164092016E-1
1.853906250E4,3.677225497E-2
1.854052734E4,1.249628649E-1
1.854199219E4,7.712135894E-2
1.854345703E4,8.024152466E-2
1.854492188E4,1.265080703E-1
1.854638672E4,3.266899406E-2
1.854785156E4,6.558955043E-2
1.854931641E4,1.853767758E-1
1.855078125E4,1.663756808E-1
1.855224609E4,2.975947930E-2
1.855371094E4,1.227246814E-1
1.855517578E4,1.323740011E-1
1.855664062E4,1.775059591E-1
1.855810547E4,6.579162533E-2
1.855957031E4,1.204868092E-1
1.856103516E4,1.356213393E-1
1.856250000E4,1.284765652E-1
1.856396484E4,8.314341657E-2
1.856542969E4,7.709325819E-2
1.856689453E4,9.838667999E-2
1.856835938E4,9.555710353E-2
1.856982422E4,7.805607588E-2
1.857128906E4,2.966874658E-2
1.857275391E4,1.248796440E-1
1.857421875E4,1.133521249E-1
1.857568359E4,7.733381803E-2
1.857714844E4,1.120229118E-1
1.857861328E4,3.865877352E-2
1.858007812E4,4.221994861E-2
1.858154297E4,7.870529765E-2
1.858300781E4,9.920940888E-2
1.858447266E4,5.134683687E-2
1.858593750E4,1.508090973E-2
1.858740234E4,9.776663479E-2
1.858886719E4,1.477263575E-1
1.859033203E4,1.016658407E-1
1.859179688E4,4.181692624E-2
1.859326172E4,1.199490388E-1
1.859472656E4,1.006800723E-1
1.859619141E4,8.593798504E-2
1.859765625E4,8.998371670E-2
1.859912109E4,6.418550110E-2
1.860058594E4,2.165042428E-2
1.860205078E4,7.521113436E-2
1.860351562E4,9.274681104E-2
1.860498047E4,1.097511582E-1
1.860644531E4,4.519452681E-2
1.860791016E4,9.454675418E-2
1.860937500E4,9.853277784E-2
1.861083984E4,6.990756047E-2
1.861230469E4,1.470851345E-1
1.861376953E4,1.161618601E-1
1.861523438E4,8.268770590E-2
1.861669922E4,1.722030402E-1
1.861816406E4,1.873748559E-1
1.861962891E4,8.931582067E-2
1.862109375E4,1.196095462E-1
1.862255859E4,6.171548502E-2
1.862402344E4,1.483408698E-1
1.862548828E4,2.275434119E-1
1.862695312E4,1.662715920E-1
1.862841797E4,3.407801089E-2
1.862988281E4,6.452179757E-2
1.863134766E4,1.008856564E-1
1.863281250E4,9.466208339E-2
1.863427734E4,2.746463381E-2
1.863574219E4,1.851694833E-1
1.863720703E4,9.659165865E-2
1.863867188E4,1.289121808E-1
1.864013672E4,9.079171026E-2
1.864160156E4,1.581329817E-1
1.864306641E4,1.003464790E-1
1.864453125E4,1.204618468E-1
1.864599609E4,2.189884124E-1
1.864746094E4,2.800783801E-2
1.864892578E4,5.122312351E-2
1.865039062E4,1.813394295E-1
1.865185547E4,6.302735077E-2
1.865332031E4,5.348751779E-2
1.865478516E4,1.706555655E-1
1.865625000E4,1.009469968E-1
1.865771484E4,7.670038917E-2
1.865917969E4,1.299425323E-1
1.866064453E4,9.587518769E-2
1.866210938E4,1.385200897E-1
1.866357422E4,1.350359760E-1
1.866503906E4,1.423527216E-1
1.866650391E4,1.760949417E-1
1.866796875E4,1.117029266E-1
1.866943359E4,1.722955576E-1
1.867089844E4,1.658483442E-1
1.867236328E4,1.438456902E-1
1.867382812E4,1.850047977E-1
1.867529297E4,1.603535773E-1
1.867675781E4,1.087791812E-1
1.867822266E4,3.613800266E-2
1.867968750E4,8.238006259E-2
1.868115234E4,1.272798714E-1
1.868261719E4,9.614234249E-2
1.868408203E4,7.857643931E-2
1.868554688E4,1.183284989E-1
1.868701172E4,8.791445230E-2
1.868847656E4,1.035946762E-1
1.868994141E4,1.499335872E-1
1.869140625E4,4.282389546E-2
1.869287109E4,1.680838949E-1
1.869433594E4,2.049903422E-1
1.869580078E4,8.054414350E-2
1.869726562E4,1.789239595E-1
1.869873047E4,2.325505003E-1
1.870019531E4,1.286123767E-1
1.870166016E4,1.379836753E-1
1.870312500E4,2.079927718E-1
1.870458984E4,8.219782219E-2
1.870605469E4,1.283047368E-1
1.870751953E4,1.559108082E-1
1.870898438E4,1.711106482E-1
1.871044922E4,1.211100482E-1
1.871191406E4,5.465069499E-2
1.871337891E4,1.251464951E-1
1.871484375E4,1.714565825E-1
1.871630859E4,1.418670836E-1
1.871777344E4,1.427755944E-1
1.871923828E4,1.697994303E-1
1.872070312E4,1.116398151E-1
1.872216797E4,1.589534691E-1
1.872363281E4,2.059434334E-1
1.872509766E4,2.326850072E-1
1.872656250E4,1.964664446E-1
1.872802734E4,1.650519948E-1
1.872949219E4,1.114009176E-1
1.873095703E4,1.795343026E-1
1.873242188E4,2.164756407E-1
1.873388672E4,1.902676870E-1
1.873535156E4,1.192358390E-2
1.873681641E4,9.250787392E-2
1.873828125E4,2.292796556E-1
1.873974609E4,1.955418951E-1
1.874121094E4,1.700962996E-1
1.874267578E4,1.304194219E-1
1.874414062E4,9.864505875E-2
1.874560547E4,2.195484769E-1
1.874707031E4,2.007738170E-1
1.874853516E4,2.596930766E-1
1.875000000E4,2.955304421E-1
1.875146484E4,1.817787478E-1
1.875292969E4,1.766770234E-1
1.875439453E4,2.889024444E-1
1.875585938E4,2.048251504E-1
1.875732422E4,1.717424095E-1
1.875878906E4,2.624765286E-1
1.876025391E4,2.229692892E-1
1.876171875E4,1.502247844E-1
1.876318359E4,1.293047546E-1
1.876464844E4,2.312030344E-1
1.876611328E4,9.015833798E-2
1.876757812E4,1.900481116E-1
1.876904297E4,1.597648989E-1
1.877050781E4,1.251080156E-1
1.877197266E4,1.417020384E-1
1.877343750E4,1.926245840E-1
1.877490234E4,1.708161109E-1
1.877636719E4,1.824686015E-1
1.877783203E4,2.513776736E-1
1.877929688E4,2.192794376E-1
1.878076172E4,2.052431471E-1
1.878222656E4,2.609010849E-1
1.878369141E4,1.904285842E-1
1.878515625E4,1.371137243E-1
1.878662109E4,2.520623789E-1
1.878808594E4,2.058054407E-1
1.878955078E4,1.825817831E-1
1.879101562E4,2.036197582E-1
1.879248047E4,4.723938478E-2
1.879394531E4,1.754647890E-1
1.879541016E4,2.920906725E-1
1.879687500E4,2.474552294E-1
1.879833984E4,1.581870695E-1
1.879980469E4,1.984056456E-1
1.880126953E4,1.901932026E-1
1.880273438E4,1.026824877E-1
1.880419922E4,2.299274631E-1
1.880566406E4,2.655951488E-1
1.880712891E4,3.031986388E-1
1.880859375E4,2.374233410E-1
1.881005859E4,2.130173360E-1
1.881152344E4,2.829667890E-1
1.881298828E4,1.849031699E-1
1.881445312E4,1.523969106E-1
1.881591797E4,2.768180420E-1
1.881738281E4,1.906690025E-1
1.881884766E4,2.909746663E-1
1.882031250E4,2.478971706E-1
1.882177734E4,1.781597361E-1
1.882324219E4,1.566838332E-1
1.882470703E4,1.461123053E-1
1.882617188E4,1.391319034E-1
1.882763672E4,1.533158734E-1
1.882910156E4,2.191247274E-1
1.883056641E4,2.586803340E-1
1.883203125E4,1.538867631E-1
1.883349609E4,1.451228151E-1
1.883496094E4,3.318656770E-1
1.883642578E4,1.127172853E-1
1.883789062E4,3.549360044E-1
1.883935547E4,3.430066561E-1
1.884082031E4,7.839639906E-2
1.884228516E4,3.149082493E-1
1.884375000E4,1.871831043E-1
1.884521484E4,2.157309669E-1
1.884667969E4,5.091764450E-1
1.884814453E4,4.901011413E-1
1.884960938E4,1.912800691E-1
1.885107422E4,3.148242308E-1
1.885253906E4,4.619785460E-1
1.885400391E4,5.448208072E-1
1.885546875E4,6.242646690E-1
1.885693359E4,5.975889061E-1
1.885839844E4,3.983327860E-1
1.885986328E4,4.778434504E-1
1.886132812E4,5.019872833E-1
1.886279297E4,3.455672761E-1
1.886425781E4,4.177260263E-1
1.886572266E4,6.765458736E-1
1.886718750E4,7.390021175E-1
1.886865234E4,7.916716359E-1
1.887011719E4,6.334659625E-1
1.887158203E4,2.624492677E-1
1.887304688E4,6.015737817E-1
1.887451172E4,1.033884254E0
1.887597656E4,1.160014878E0
1.887744141E4,8.370818558E-1
1.887890625E4,4.036945571E-1
1.888037109E4,2.382233102E-1
1.888183594E4,3.781961002E-1
1.888330078E4,3.463007104E-1
1.888476562E4,3.411049193E-1
1.888623047E4,3.736102251E-1
1.888769531E4,1.972227786E-1
1.888916016E4,1.901928147E-1
1.889062500E4,2.546256800E-1
1.889208984E4,3.207197244E-1
1.889355469E4,2.246862186E-1
1.889501953E4,1.664037008E-1
1.889648438E4,1.500870088E-1
1.889794922E4,1.520810548E-1
1.889941406E4,1.547306388E-1
1.890087891E4,1.734038533E-1
1.890234375E4,6.025909498E-2
1.890380859E4,2.448868960E-1
1.890527344E4,2.277628271E-1
1.890673828E4,1.914935475E-1
1.890820312E4,5.161551455E-2
1.890966797E4,2.114386143E-1
1.891113281E4,3.312950039E-1
1.891259766E4,3.507053896E-1
1.891406250E4,2.483417371E-1
1.891552734E4,2.167768658E-1
1.891699219E4,2.089981550E-1
1.891845703E4,1.524532508E-1
1.891992188E4,3.180485239E-1
1.892138672E4,3.538587666E-1
1.892285156E4,3.803946720E-1
1.892431641E4,2.312590244E-1
1.892578125E4,1.857491996E-1
1.892724609E4,2.299481177E-1
1.892871094E4,1.957452702E-1
1.893017578E4,2.680300779E-1
1.893164062E4,2.202381754E-1
1.893310547E4,2.292908452E-1
1.893457031E4,1.806503003E-1
1.893603516E4,2.784694175E-1
1.893750000E4,2.698084760E-1
1.893896484E4,1.760235833E-1
1.894042969E4,2.480334681E-1
1.894189453E4,2.093409011E-1
1.894335938E4,3.724480300E-1
1.894482422E4,4.114594095E-1
1.894628906E4,1.675143115E-1
1.894775391E4,1.649528130E-1
1.894921875E4,3.539257939E-1
1.895068359E4,2.726159092E-1
1.895214844E4,3.330934216E-1
1.895361328E4,3.105583880E-1
1.895507812E4,1.458228482E-1
1.895654297E4,2.333681774E-1
1.895800781E4,4.075472457E-1
1.895947266E4,2.465489653E-1
1.896093750E4,6.639576064E-2
1.896240234E4,2.554233542E-1
1.896386719E4,3.237336954E-1
1.896533203E4,1.449660808E-1
1.896679688E4,2.875811897E-1
1.896826172E4,2.204024174E-1
1.896972656E4,2.648545145E-1
1.897119141E4,3.062082027E-1
1.897265625E4,3.893450136E-1
1.897412109E4,2.741541186E-1
1.897558594E4,2.852162995E-1
1.897705078E4,2.903733441E-1
1.897851562E4,2.750883237E-1
1.897998047E4,3.201396699E-1
1.898144531E4,2.702985415E-1
1.898291016E4,3.062539604E-1
1.898437500E4,2.234603162E-1
1.898583984E4,2.963505449E-1
1.898730469E4,2.829164763E-1
1.898876953E4,1.805181355E-1
1.899023438E4,2.835546615E-1
1.899169922E4,2.807146448E-1
1.899316406E4,2.203414136E-1
1.899462891E4,2.499830332E-1
1.899609375E4,2.488542170E-1
1.899755859E4,2.873998219E-1
1.899902344E4,3.066616780E-1
1.900048828E4,3.379959220E-1
1.900195312E4,3.375596297E-1
1.900341797E4,2.314757902E-1
1.900488281E4,2.915972608E-1
1.900634766E4,2.817194744E-1
1.900781250E4,2.779382775E-1
1.900927734E4,3.184535077E-1
1.901074219E4,2.396431891E-1
1.901220703E4,2.001529501E-1
1.901367188E4,2.153124917E-1
1.901513672E4,3.420086058E-1
1.901660156E4,2.151648586E-1
1.901806641E4,1.980408631E-1
1.901953125E4,2.291535949E-1
1.902099609E4,2.208098596E-1
1.902246094E4,3.775680938E-1
1.902392578E4,3.166687444E-1
1.902539062E4,3.490994465E-1
1.902685547E4,2.579350063E-1
1.902832031E4,3.585382607E-1
1.902978516E4,3.698760777E-1
1.903125000E4,3.539067042E-1
1.903271484E4,3.492844742E-1
1.903417969E4,3.156274674E-1
1.903564453E4,2.462603156E-1
1.903710938E4,4.317511982E-1
1.903857422E4,3.085359106E-1
1.904003906E4,1.495432918E-1
1.904150391E4,3.088689178E-1
1.904296875E4,2.673632934E-1
1.904443359E4,2.846608631E-1
1.904589844E4,2.494379988E-1
1.904736328E4,2.460226084E-1
1.904882812E4,2.874577386E-1
1.905029297E4,2.163294115E-1
1.905175781E4,3.818123778E-1
1.905322266E4,2.486742833E-1
1.905468750E4,3.312949447E-1
1.905615234E4,3.506794321E-1
1.905761719E4,3.976646422E-1
1.905908203E4,2.569218170E-1
1.906054688E4,2.667269886E-1
1.906201172E4,3.348558817E-1
1.906347656E4,3.313342267E-1
1.906494141E4,3.531105151E-1
1.906640625E4,2.682980843E-1
1.906787109E4,2.724634144E-1
1.906933594E4,3.375506313E-1
1.907080078E4,2.855850044E-1
1.907226562E4,2.444718500E-1
1.907373047E4,2.349394582E-1
1.907519531E4,2.809690040E-1
1.907666016E4,2.443995933E-1
1.907812500E4,2.732152807E-1
1.907958984E4,3.120497235E-1
1.908105469E4,3.652975938E-1
1.908251953E4,2.674951253E-1
1.908398438E4,3.106425482E-1
1.908544922E4,3.388903228E-1
1.908691406E4,3.439529075E-1
1.908837891E4,3.833888729E-1
1.908984375E4,3.154373699E-1
1.909130859E4,3.105706114E-1
1.909277344E4,2.933621310E-1
1.909423828E4,3.653392419E-1
1.909570312E4,3.393710129E-1
1.909716797E4,2.499649415E-1
1.909863281E4,3.030432710E-1
1.910009766E4,2.700650441E-1
1.910156250E4,1.712164385E-1
1.910302734E4,3.003000153E-1
1.910449219E4,3.462371772E-1
1.910595703E4,2.805008496E-1
1.910742188E4,2.797218147E-1
1.910888672E4,3.602637432E-1
1.911035156E4,4.186239839E-1
1.911181641E4,2.440698518E-1
1.911328125E4,3.467314206E-1
1.911474609E4,4.073794914E-1
1.911621094E4,3.581488215E-1
1.911767578E4,2.803199604E-1
1.911914062E4,2.854523468E-1
1.912060547E4,3.911204611E-1
1.912207031E4,3.039886884E-1
1.912353516E4,3.041763000E-1
1.912500000E4,3.090267776E-1
1.912646484E4,3.690459899E-1
1.912792969E4,2.447520576E-1
1.912939453E4,1.979188928E-1
1.913085938E4,2.113559304E-1
1.913232422E4,2.924653631E-1
1.913378906E4,3.656826690E-1
1.913525391E4,3.929479863E-1
1.913671875E4,2.955652317E-1
1.913818359E4,2.600289546E-1
1.913964844E4,3.771518233E-1
1.914111328E4,3.919243613E-1
1.914257812E4,4.832535197E-1
1.914404297E4,3.468147422E-1
1.914550781E4,3.324305510E-1
1.914697266E4,3.034903238E-1
1.914843750E4,3.770892544E-1
1.914990234E4,3.075114891E-1
1.915136719E4,3.310979322E-1
1.915283203E4,3.220140855E-1
1.915429688E4,1.614559883E-1
1.915576172E4,3.718950652E-1
1.915722656E4,3.352882424E-1
1.915869141E4,1.847703156E-1
1.916015625E4,3.367737647E-1
1.916162109E4,3.266879221E-1
1.916308594E4,3.499040510E-1
1.916455078E4,2.383979928E-1
1.916601562E4,3.861406670E-1
1.916748047E4,3.741060953E-1
1.916894531E4,3.441549551E-1
1.917041016E4,3.898929080E-1
1.917187500E4,3.816872404E-1
1.917333984E4,2.851465019E-1
1.917480469E4,3.691714305E-1
1.917626953E4,2.739311334E-1
1.917773438E4,2.861374964E-1
1.917919922E4,3.265583720E-1
1.918066406E4,2.485700997E-1
1.918212891E4,3.052447842E-1
1.918359375E4,2.607932880E-1
1.918505859E4,2.702820155E-1
1.918652344E4,2.581514046E-1
1.918798828E4,2.779796372E-1
1.918945312E4,4.178570790E-1
1.919091797E4,3.533326001E-1
1.919238281E4,3.661295489E-1
1.919384766E4,3.637363411E-1
1.919531250E4,3.558361961E-1
1.919677734E4,4.262503805E-1
1.919824219E4,3.985302772E-1
1.919970703E4,2.897225175E-1
1.920117188E4,3.696416869E-1
1.920263672E4,3.386083640E-1
1.920410156E4,2.861628335E-1
1.920556641E4,4.283716568E-1
1.920703125E4,2.972829398E-1
1.920849609E4,3.715607662E-1
1.920996094E4,2.615087394E-1
1.921142578E4,2.639077730E-1
1.921289062E4,4.007165817E-1
1.921435547E4,4.050529942E-1
1.921582031E4,2.791480053E-1
1.921728516E4,3.352800254E-1
1.921875000E4,3.016175459E-1
1.922021484E4,3.571493659E-1
1.922167969E4,3.402149120E-1
1.922314453E4,3.417888809E-1
1.922460938E4,2.935042612E-1
1.922607422E4,4.400201010E-1
1.922753906E4,3.850505538E-1
1.922900391E4,3.505943574E-1
1.923046875E4,3.280353215E-1
1.923193359E4,3.502907082E-1
1.923339844E4,3.726081583E-1
1.923486328E4,3.271108858E-1
1.923632812E4,3.449240395E-1
1.923779297E4,3.035635244E-1
1.923925781E4,2.082009587E-1
1.924072266E4,4.348054618E-1
1.924218750E4,2.817014566E-1
1.924365234E4,2.113579068E-1
1.924511719E4,3.968156612E-1
1.924658203E4,2.952142852E-1
1.924804688E4,3.189304055E-1
1.924951172E4,3.545731257E-1
1.925097656E4,4.465289483E-1
1.925244141E4,3.432334559E-1
1.925390625E4,4.633121339E-1
1.925537109E4,5.178085983E-1
1.925683594E4,3.661610218E-1
1.925830078E4,2.899547285E-1
1.925976562E4,3.275749226E-1
1.926123047E4,3.125809690E-1
1.926269531E4,4.193471162E-1
1.926416016E4,2.851442262E-1
1.926562500E4,2.667533459E-1
1.926708984E4,3.549779195E-1
1.926855469E4,2.608226656E-1
1.927001953E4,3.354941900E-1
1.927148438E4,3.426759036E-1
1.927294922E4,3.478843033E-1
1.927441406E4,3.910513392E-1
1.927587891E4,3.204682335E-1
1.927734375E4,3.546953037E-1
1.927880859E4,4.076626509E-1
1.928027344E4,4.067941806E-1
1.928173828E4,4.925778648E-1
1.928320312E4,3.981295597E-1
1.928466797E4,2.793021069E-1
1.928613281E4,4.180103072E-1
1.928759766E4,3.320593356E-1
1.928906250E4,3.623980102E-1
1.929052734E4,2.985876582E-1
1.929199219E4,3.210626999E-1
1.929345703E4,3.252794459E-1
1.929492188E4,3.563474250E-1
1.929638672E4,2.727861523E-1
1.929785156E4,3.664527398E-1
1.929931641E4,3.605568644E-1
1.930078125E4,2.747094630E-1
1.930224609E4,3.753777260E-1
1.930371094E4,3.996664560E-1
1.930517578E4,3.134647606E-1
1.930664062E4,4.118568345E-1
1.930810547E4,4.780817775E-1
1.930957031E4,3.691956513E-1
1.931103516E4,3.705573383E-1
1.931250000E4,3.382503045E-1
1.931396484E4,4.700487331E-1
1.931542969E4,2.771758378E-1
1.931689453E4,3.720565419E-1
1.931835938E4,3.804848972E-1
1.931982422E4,3.955356654E-1
1.932128906E4,3.284064147E-1
1.932275391E4,3.398437625E-1
1.932421875E4,2.967220955E-1
1.932568359E4,3.852766348E-1
1.932714844E4,2.756205632E-1
1.932861328E4,4.034008653E-1
1.933007812E4,3.401666291E-1
1.933154297E4,4.158143666E-1
1.933300781E4,5.073150659E-1
1.933447266E4,4.326286083E-1
1.933593750E4,3.511898621E-1
1.933740234E4,3.600946386E-1
1.933886719E4,4.434301794E-1
1.934033203E4,4.508840561E-1
1.934179688E4,3.573636367E-1
1.934326172E4,2.791646991E-1
1.934472656E4,3.229470402E-1
1.934619141E4,3.842407993E-1
1.934765625E4,3.734891271E-1
1.934912109E4,3.363761892E-1
1.935058594E4,3.156126415E-1
1.935205078E4,3.448978094E-1
1.935351562E4,3.142742132E-1
1.935498047E4,4.370003061E-1
1.935644531E4,2.747061915E-1
1.935791016E4,3.295288038E-1
1.935937500E4,4.505645108E-1
1.936083984E4,4.041774365E-1
1.936230469E4,3.552878795E-1
1.936376953E4,3.886495135E-1
1.936523438E4,4.275206320E-1
1.936669922E4,3.859278809E-1
1.936816406E4,4.114666263E-1
1.936962891E4,3.905099664E-1
1.937109375E4,4.061787081E-1
1.937255859E4,3.817664252E-1
1.937402344E4,4.298892802E-1
1.937548828E4,3.206880888E-1
1.937695312E4,3.237079154E-1
1.937841797E4,3.928041288E-1
1.937988281E4,3.056250894E-1
1.938134766E4,4.372188912E-1
1.938281250E4,3.242020579E-1
1.938427734E4,3.284358855E-1
1.938574219E4,3.250397331E-1
1.938720703E4,4.504823732E-1
1.938867188E4,4.364691518E-1
1.939013672E4,3.515603698E-1
1.939160156E4,3.679292279E-1
1.939306641E4,4.729030529E-1
1.939453125E4,3.602287197E-1
1.939599609E4,4.344898516E-1
1.939746094E4,4.432277270E-1
1.939892578E4,3.875918329E-1
1.940039062E4,3.683257004E-1
1.940185547E4,3.619563724E-1
1.940332031E4,3.756693641E-1
1.940478516E4,3.311937783E-1
1.940625000E4,2.954750872E-1
1.940771484E4,3.431833711E-1
1.940917969E4,3.039965445E-1
1.941064453E4,4.016485048E-1
1.941210938E4,4.257044795E-1
1.941357422E4,3.542025799E-1
1.941503906E4,3.477101460E-1
1.941650391E4,4.914519671E-1
1.941796875E4,3.773621418E-1
1.941943359E4,3.535651627E-1
1.942089844E4,4.398990146E-1
1.942236328E4,3.967749370E-1
1.942382812E4,4.331407047E-1
1.942529297E4,4.412156112E-1
1.942675781E4,3.278814930E-1
1.942822266E4,3.598335194E-1
1.942968750E4,3.894937431E-1
1.943115234E4,3.587802830E-1
1.943261719E4,3.309904651E-1
1.943408203E4,3.516981807E-1
1.943554688E4,3.488566825E-1
1.943701172E4,3.071282414E-1
1.943847656E4,3.942349938E-1
1.943994141E4,4.511017854E-1
1.944140625E4,3.209662469E-1
1.944287109E4,3.700369074E-1
1.944433594E4,4.524876591E-1
1.944580078E4,3.823129076E-1
1.944726562E4,3.544958800E-1
1.944873047E4,4.466872374E-1
1.945019531E4,4.813312979E-1
1.945166016E4,3.871407313E-1
1.945312500E4,4.341955597E-1
1.945458984E4,3.477192829E-1
1.945605469E4,3.446134411E-1
1.945751953E4,4.004219949E-1
1.945898438E4,3.928758247E-1
1.946044922E4,3.168860912E-1
1.946191406E4,3.144157874E-1
1.946337891E4,2.471881161E-1
1.946484375E4,3.550401371E-1
1.946630859E4,4.745642376E-1
1.946777344E4,3.709746758E-1
1.946923828E4,3.687306799E-1
1.947070312E4,4.282872970E-1
1.947216797E4,4.201527878E-1
1.947363281E4,4.490945427E-1
1.947509766E4,4.637967164E-1
1.947656250E4,3.920688988E-1
1.947802734E4,3.823592540E-1
1.947949219E4,4.181198111E-1
1.948095703E4,4.204418318E-1
1.948242188E4,3.182723620E-1
1.948388672E4,3.486817020E-1
1.948535156E4,3.948587476E-1
1.948681641E4,3.230107839E-1
1.948828125E4,3.519241459E-1
1.948974609E4,4.649078191E-1
1.949121094E4,3.061394184E-1
1.949267578E4,4.008171793E-1
1.949414062E4,2.561125570E-1
1.949560547E4,4.492199629E-1
1.949707031E4,3.735182881E-1
1.949853516E4,3.805564814E-1
1.950000000E4,4.176661939E-1
1.950146484E4,3.823837665E-1
1.950292969E4,4.108283176E-1
1.950439453E4,4.718362302E-1
1.950585938E4,4.530961120E-1
1.950732422E4,4.171832069E-1
1.950878906E4,3.868810419E-1
1.951025391E4,4.596121055E-1
1.951171875E4,3.245573428E-1
1.951318359E4,3.364183935E-1
1.951464844E4,2.835346440E-1
1.951611328E4,3.874694814E-1
1.951757812E4,3.582767027E-1
1.951904297E4,2.933747460E-1
1.952050781E4,3.060257625E-1
1.952197266E4,3.971328070E-1
1.952343750E4,3.476823748E-1
1.952490234E4,3.351863151E-1
1.952636719E4,3.388062509E-1
1.952783203E4,5.147920776E-1
1.952929688E4,3.309681523E-1
1.953076172E4,4.167538082E-1
1.953222656E4,4.690521873E-1
1.953369141E4,3.204470445E-1
1.953515625E4,4.275555184E-1
1.953662109E4,4.594988051E-1
1.953808594E4,3.488597878E-1
1.953955078E4,3.447901616E-1
1.954101562E4,2.600979821E-1
1.954248047E4,3.796613448E-1
1.954394531E4,4.052886452E-1
1.954541016E4,3.524456930E-1
1.954687500E4,3.586193225E-1
1.954833984E4,3.500369486E-1
1.954980469E4,3.443483361E-1
1.955126953E4,3.603589438E-1
1.955273438E4,3.864784396E-1
1.955419922E4,4.768011878E-1
1.955566406E4,3.750698220E-1
1.955712891E4,4.512672189E-1
1.955859375E4,4.880223214E-1
1.956005859E4,3.501791240E-1
1.956152344E4,3.181704725E-1
1.956298828E4,4.745396221E-1
